CD14,CD209,CD16,HLA-DR-DQ-DP,CD4,MPO,CD3,SMA,CD11c,CD68,CD8,CD138,CD45,CD21,CD20,CD163,CD206,CD31,cluster,hCluster_cap
-0.114660102732737,-0.221133935716561,-0.169643222715379,-0.280460564641073,2.54291370015235,-0.15691738733248,1.8040581911137,-0.285581831312136,2.26374273522709,-0.0826710938787647,0.167323624008414,-0.11360828435863,1.55789899791415,-0.310590850532914,-0.298422265318183,-0.167692430932286,-0.225297514833207,-0.219451367270736,46,14
-0.0705570955036109,-0.192726360264064,-0.144581763478893,0.201783943725923,0.166513877225162,-0.149007944286226,-0.315724348731461,-0.290889683142627,2.43812097696666,0.0718880363326987,-0.0745268605199171,-0.114509018464083,1.02154617779524,-0.0231598802719181,1.12576001195877,-0.212942746095225,-0.227406082621217,-0.227789004395191,65,14
0.1179246350091,-0.131276690226984,-0.163523531105536,-0.177160894077781,0.855114589869458,-0.131430550780324,0.00586643051341193,-0.253342606732036,3,0.380625480110103,0.261975948595218,-0.0996708000397643,0.58560669560127,-0.199381867922715,0.143830244641604,-0.214841320362721,-0.219716243089807,-0.0247370955990692,66,14
-0.0908088879716182,-0.172060721181085,-0.170124814522303,-0.310788960554086,0.622777822099568,-0.149689409971203,1.6929071005595,-0.26858995770286,2.37386847535404,-0.0448940132008618,3,-0.100189911436671,1.68490869534805,-0.26855563185329,0.0433549543217348,-0.205279866229152,-0.226609349493209,0.0455175412843418,45,14
-0.0901128196901683,-0.238744020910521,-0.170970909247054,-0.398072068711954,0.166794390525182,-0.160821292060183,-0.473737688056747,-0.295065259625367,3,0.275945310179081,-0.153605042225877,-0.118069780108316,-0.291416130137305,-0.271916250829015,-0.209232182741783,-0.221742221029495,-0.227979934170793,-0.231517945501161,55,14
-0.388928640823775,-0.273000613760279,-0.172298358239996,-0.711870279679597,-0.878437138868332,-0.16636323897349,-0.874164607241025,-0.330350290988845,1.66456346383586,-0.212847992095706,-0.584539360644351,-0.122739157928275,-1.16140703299365,-0.338719988495359,-0.670578886236135,-0.230404233319972,-0.231526607776103,-0.348967362832983,56,14
1.93597679219429,0.104686022571793,-0.170120781128837,-0.153856912633767,1.07226228112122,-0.103563325776678,0.277203134074085,-0.242574151462051,1.08308733953718,0.0774592178389547,0.292310324983977,-0.116237915031351,0.294334326537115,-0.272543849284384,-0.338012398859418,-0.0321858679098502,-0.201153550603571,0.294932231189181,37,15
2.01018654582979,-0.168918355031099,-0.168223057193773,-0.583650481685283,-0.509737327238314,0.0670110393059426,-0.600481255204406,-0.27386139550614,-0.173024962712768,-0.136778743690221,-0.429215282313191,-0.117300264425379,-0.784930795056959,-0.289935751390548,-0.56559603102656,-0.158836156330722,-0.209157657140449,-0.0323317251580655,47,15
1.61008986382082,-0.268547731413151,-0.171442896192759,-0.726330010440985,-0.925507312776663,-0.155324925184424,-0.857168093307515,-0.328092494346644,-0.385499448277997,-0.235935334630801,-0.607762700867633,-0.122436949573299,-1.16240800364389,-0.335214525253358,-0.6910987099342,-0.217232746597905,-0.223278384710372,-0.329350685700445,80,15
0.263103544091703,0.390443397113627,-0.154002602568067,-0.189250809223505,0.723807725647632,-0.155779292067058,0.0350208623943649,-0.171017472482635,-0.0583008046840902,0.929873283299663,0.210070629953494,-0.121638881124248,-0.279650480589877,-0.34068441562166,-0.52249599558708,3,0.241533505781302,0.24563636552634,42,16
-0.0597066294154772,-0.110926453754381,-0.156578810458577,-0.590733510250586,-0.419001315393489,-0.166566851520687,-0.802850782393644,-0.320160319508218,-0.38555425379101,0.00110173160235492,-0.56041641792454,-0.122989187533985,-1.16053172311269,-0.346336201615865,-0.679862540921377,3,0.0694943798178724,-0.109554094969575,62,16
-0.278483373666147,-0.0917461507878944,-0.145429913191628,-0.44205200208285,-0.719432648220005,3,-0.611174142207687,-0.157014317589348,-0.283659097921964,-0.0872857163092066,-0.501951602850799,0.0907948907367978,-0.856987962431802,-0.259633988469317,-0.461442155998145,-0.20332023842042,-0.158520694344231,-0.274644530688153,53,17
0.806790464974112,3,0.0118277883329522,-0.162670324931716,0.154520268853348,0.333673646902857,-0.580737946162116,0.293494913149197,-0.258724875225127,1.41782087018797,-0.33572792668718,-0.0593044353826308,-0.130424627070325,-0.293528215061899,-0.313305671669759,2.53275278460248,3,0.0265240118807525,51,18
-0.0732328882406329,0.223903141021778,-0.118198453342386,1.39785452493837,0.554542161123846,0.354716078992437,0.0318728714653736,0.447136851185322,-0.0962553374181062,0.144442484734981,-0.249852539919361,-0.060098558851473,-0.288510123012073,-0.304712387898253,-0.503312747538414,0.458582917686088,3,-0.16817487871996,3,18
0.0331567318094497,0.928785641765542,-0.161275884112197,-0.391518816617263,-0.374932234558228,-0.0488123511760933,-0.743898471009456,-0.179916710364616,-0.363848753754313,-0.12346966003895,-0.529368506934838,-0.113385565213088,-0.823402722240279,-0.334808270748594,-0.624852863327021,0.753030604188882,3,-0.0699889200241839,61,18
