,cell_size,PanKeratin,SUN2,Background,Fe,Vimentin,BetaTubulin,Ta,ECadherin,CD4,Au,AR,GLUT1,CD3,SMA,Ca,HER2,LaminAC,P,CD8,Na,C,CD45,CD9,BetaCatenin,Ki67,CD20,NaK ATPase,HH3,ER,Membrane,Si,HLA_Class_1,label,area,eccentricity,major_axis_length,minor_axis_length,perimeter,point
220,883.0,4.2928312710255225,4.4012465664446685,5.0546188242141845,0.0,4.641954261657019,5.403584879481512,6.909792705080182,4.1535936028113305,2.9834656639591897,7.451159152784824,3.391323403158168,4.2959213127205,2.76744188397572,5.747012688459014,6.786541815038531,3.4995119769217857,3.295489298056987,4.998145087107953,3.207976646951915,7.129131205683563,7.142653435516067,3.5846665006798517,3.6216528400111936,3.60333040578558,3.406441417675433,2.528707656837247,3.406441417675433,6.796211077162575,3.122105899790724,8.078029676764562,5.329558549220558,3.4787886478136008,381,883,0.7692214095163435,43.507409619869144,27.800466144435525,120.5685424949238,Point8_normalized_transformed
221,739.0,5.3023934860971735,4.590276342121773,5.445308454159559,0.0,4.210692475892669,6.120763111982062,6.707025934382802,4.338636772829038,3.538051948502688,7.070261399107398,4.073206613979605,4.562425289710656,3.4561892635472877,5.056088132356408,6.742767127488161,4.08692895996049,3.299552146464578,4.9255201558866695,3.5301602242199763,6.8902838525752355,7.238606227489878,3.90835822700552,3.919160527626152,4.054612408464839,3.7434360030563623,2.986031120313469,3.6424653669805314,7.340363742441431,3.5458819843386653,8.513723076935618,5.467261164002919,3.497956526171288,382,739,0.6407223937204238,35.630789191170685,27.35634479143875,108.52691193458121,Point8_normalized_transformed
222,404.0,4.117449323228431,5.0205311649476885,5.052685562511861,0.0,5.055844865430589,5.143375345900962,5.987751062616633,5.6337410016951655,3.2302932237542046,6.5216580588681365,3.4410637007296914,5.023793527190872,3.2872829212598744,6.670278406438048,7.136428703252527,1.9561566038991267,4.421011008644086,4.899076865082387,3.2686438637645066,7.326009976426804,7.41838322348006,3.408871140327705,3.487492648094946,3.819172806241325,3.829973425313357,2.963136111979254,2.937302507350036,7.255829480138758,3.3756100686930215,7.179972420062711,5.975251059252429,4.006763699923107,383,404,0.8556759062941911,32.33854868630748,16.73558929619001,85.49137802864846,Point8_normalized_transformed
223,1003.0,5.077204752676673,4.6810717768597465,4.747215719900893,0.0,4.5189119042802455,5.692766152678706,5.623198773978382,4.189914429500924,3.134395023298489,6.5126078800023555,3.8851569737152927,4.2931151024905185,2.582945646443258,4.986122285964449,6.789125694173861,3.7997134941325807,3.0051434938934447,5.060904740492153,3.1430206226271467,7.020407991800988,7.358888455739138,3.3859250822109623,3.614039430009551,3.701382308703189,3.706290365601912,2.552534060101628,2.5369785746642117,7.733748365142557,2.9852426951034605,7.978874544461818,5.400602743360198,3.116918234994717,384,1003,0.9042830322112891,56.79112903384348,24.246034438666392,142.84671708797583,Point8_normalized_transformed
224,802.0,4.843718835372183,4.519410414631309,4.8077195797925,0.0,4.000615594503919,5.426868081187114,5.876646345356831,4.096282433727697,3.1563184325171743,6.813692412244053,3.635784541758957,4.206142284780132,2.8629696167196905,4.82187366746825,6.507763685830548,4.224550980583208,3.3220415094500315,4.716082099952704,3.479693339222246,6.292772542358326,6.975484716988505,3.5320453227762134,3.9248047179768135,4.049591900744736,3.479693339222246,2.659172928815273,3.8743303604430936,7.3486617602637985,3.4080957917784587,8.689363677422236,4.9708307557861975,3.4163084182967927,385,802,0.6622589444823155,37.11708840160932,27.81090801782323,107.5685424949238,Point8_normalized_transformed
225,604.0,5.589319196672982,5.047517148220968,5.370197537933958,0.0,4.19827374715559,5.854149906047923,6.945128549659335,4.65688472945588,3.373255645524495,7.849546073508772,4.036718483807931,4.455559689492737,3.3386543806368643,5.036822751668513,6.841007955009567,3.912422765641256,3.6828676716324287,4.8217340444528345,3.8439614931959607,6.6371469085265495,7.202449689829071,3.8296888138133673,3.8649960123964,4.136745409142643,4.001023475218863,3.0401679234244434,3.7394952419769685,7.548563235149702,3.5776554075099924,8.454189960399766,5.140884186586435,3.4390685429352383,387,604,0.7517126131896701,35.97971246496555,23.72829022711429,106.42640687119284,Point8_normalized_transformed
226,974.0,5.0915052626524835,3.3597563410036675,4.169717637495743,0.0,2.2131269887483414,5.895648458657772,7.060380157171637,3.5881548341523626,2.684257880766378,7.626746547246264,3.0634825454154155,4.166539508335985,1.96317887789188,3.5938119643233666,6.0072590641806975,3.6433375715361622,3.004333925410064,4.083616593456071,2.6559572467865564,6.253674545542459,7.030500530929072,2.908523253774318,3.401623465963518,3.5535241455639066,2.684257880766378,1.778074559169814,3.0824493006628217,6.0831331916275095,2.501188155455153,8.02548560484097,4.846687233726522,2.9522365003392785,388,974,0.6169986968623253,39.99048192522225,31.47107649765105,119.98275605729691,Point8_normalized_transformed
227,1317.0,4.6090587348861565,4.190780774120167,4.5482578193937755,0.0,3.486780444403732,5.591691949371391,4.845091625271733,3.8261077856102688,2.9929202533739634,5.935652168174018,3.468036350814453,4.136484372922052,2.6944936972115414,4.317918822472577,6.281709481616906,3.676528132538138,1.8061290815711477,4.4503962064828375,3.0301967597895536,6.032018918842804,6.873933342631557,3.0801640877468373,3.358164389511205,3.792467643837153,3.3790579440254067,2.0821131569340863,2.9056951619352502,7.172395446315657,2.673852972789576,7.9872026657021715,4.587655529675478,3.0228512680658985,389,1317,0.692928106158877,48.703574512588894,35.11560280293217,147.01219330881975,Point8_normalized_transformed
228,587.0,4.361534655674387,4.303372785057187,4.946790638731262,0.0,3.4781225594146163,5.780816133914164,5.404889877174061,4.088359682855562,2.8186814547576806,6.483375348491662,3.242308572097308,4.728505658466911,2.7982115749997947,4.716386215248488,6.921964879717015,3.998802685403245,1.7850621221253962,5.211180866836914,2.8777068829256676,7.290593113581294,7.154402997659125,3.3671339568206142,3.413014664045124,3.6244840728904455,3.3066624446859483,2.54044423430421,4.005029072271921,6.8822200921675565,2.777317137626155,8.626559334715754,5.26191351337713,3.558832521103746,390,587,0.8684578444015971,39.09398485260122,19.381352013987577,99.66904755831214,Point8_normalized_transformed
229,743.0,4.711149817829122,4.34028037232122,4.992116246762648,0.0,3.9912676610047018,5.373503778808553,7.8931502761559775,4.164326400097692,3.1438294555598163,8.329159582072036,3.5559714142772787,3.875437586036586,3.0337464070455136,4.6226120938743085,8.192122808988373,3.484353179588125,2.980660593557976,4.606614892550665,3.571214386305072,8.020090935142473,6.5963779246711685,3.4072186070159938,3.532662989757533,3.80610962998674,3.4760701080935537,2.769100122675234,3.18913050883128,7.338296327325512,3.1438294555598163,7.971305207213116,7.277321681561222,3.071797455789616,391,743,0.7275118379154067,37.777193925969726,25.918748730409735,110.87005768508881,Point8_normalized_transformed
230,1542.0,5.381668254990825,4.026225771931875,5.249846533880479,0.0,3.2165858224317145,5.884092158795504,6.311217751898116,4.327557043953699,3.3658468070850063,6.957595763479826,3.5190416364071404,4.252950105721303,3.0595510953971137,4.423770281801756,6.676800775033276,3.8741154733788417,3.6349320637400666,4.601372313115973,3.281903293526829,6.936773405131822,7.351975807320395,3.729499334523272,3.964195402819152,4.190159192193553,3.5455632765393243,2.8361251814788457,3.3568593922000516,6.559385738966683,3.430800271275509,8.272814145244707,5.639054821822479,3.4181419911345072,392,1542,0.6326362205160918,50.67195713304049,39.242851727791134,151.7401153701776,Point8_normalized_transformed
231,1209.0,5.2457014076541695,4.7952503531978605,5.637987556666778,0.0,4.024134117527591,6.0017567098727636,6.172203867746293,4.927054450576458,3.7542766251416473,7.119017762359053,4.047512390603785,4.5071654641210825,3.5487036359799218,4.976182222921102,6.636102402559588,4.015224502781827,3.97567231179594,4.8248981844968135,3.8180224640821407,6.393065046415818,7.23186312061064,4.035891527816549,4.024134117527591,4.345122383056176,4.081586499732917,3.199644911272705,3.97567231179594,7.262609371378791,3.7147908739166264,8.62027819968997,5.3171867344289,3.6438703318059247,393,1209,0.8372406317757247,59.76109836804007,32.67943876672664,184.1837661840736,Point8_normalized_transformed
232,745.0,4.635669787581175,4.194548842951352,4.686433029167952,0.0,3.709413701116551,5.8348585331590925,6.644560146078695,4.1616395279882115,3.0180601675309,7.295070546101584,3.4309128257481585,4.513998775531288,2.5200684466372416,4.587670048932026,6.726025590174572,4.475023058658602,1.3233977124766598,5.054874812815221,2.8927025615981754,6.821452588681523,7.205919688653688,3.3589717361335776,4.0131361343869205,4.261081279711406,4.434466836506814,2.251420502466348,4.2909227107215955,7.361350248789706,2.8625885280532826,8.981509553548458,4.9134981278561085,3.456612812111617,394,745,0.6501564491408607,36.79143077696165,27.954142460245023,113.698484809835,Point8_normalized_transformed
233,127.0,4.965038475840924,4.798003703945467,5.560090564496624,0.0,5.172661294684841,5.922197599929166,6.591859215155963,4.346118476351348,3.7868487115356806,7.468944956869424,3.7505198084565543,4.143261654613887,3.6736506415041137,6.458019805501201,7.480557406820818,2.539813490114479,4.823642735332888,4.688321467271021,3.590385866052593,6.2348776369757095,7.138742637795839,4.091995564614227,3.4508690952640317,4.009807342440261,4.860909489985156,2.65629617774344,3.7505198084565543,7.2145455125819185,3.3457442427437867,7.941304100855743,5.181549675738236,3.590385866052593,395,127,0.5945123527068598,14.306724165438672,11.50384343146208,40.970562748477136,Point8_normalized_transformed
234,1821.0,4.885468221243143,4.7148852158145,5.718872113289546,0.0,4.2760046976942165,4.866198816418693,8.837771388978537,4.484627226226445,3.752731848513145,9.029585969958903,3.8963823147379713,4.381633720078689,3.688955255047855,5.408955900994194,9.569668579770164,3.78814096984732,4.282090659276422,4.633953979323608,3.8295190790089073,9.391901991173675,6.314553612597018,3.931445672873695,3.876105583431462,4.099549667174621,3.8783789467250793,3.3019206948556654,3.8413705585174944,7.2045396844672736,3.7980319977740717,8.439596739781063,8.593828792384608,3.7731187309305216,396,1821,0.8373469248587444,68.22687686771292,37.29771398589128,191.1959594928933,Point8_normalized_transformed
235,128.0,4.4717693800265526,4.3176658439254005,5.03129722746715,0.0,3.3918587816237835,5.3138457888893145,4.7090482234877715,3.7426853612530304,3.0874277075478687,6.073913516209638,3.6658176441881647,4.23068823968321,3.2809147440641606,4.7090482234877715,6.79016880188311,3.880700257557416,4.030121940741571,5.266595306086867,2.934026136709805,7.164092396544148,7.184440172233428,3.3918587816237835,3.4430418068879574,3.880700257557416,3.625051286765372,2.2492349365584303,3.156152797162465,7.263023474604063,3.156152797162465,8.206754206264277,4.750426986565069,3.625051286765372,397,128,0.8210257759774545,17.040752620686888,9.728414413230604,42.970562748477136,Point8_normalized_transformed
236,148.0,4.460121840747718,3.5208559284044267,4.290276877966991,0.0,0.0,5.794175809649556,6.132992279315999,3.8568998752380383,2.9429446634880456,7.047517977500106,3.2982035636182205,4.344324862191156,2.703495568909009,3.4376328657445794,5.857941317648809,3.8568998752380383,0.0,4.172543692614529,3.0115802345007534,6.228035012776033,6.976929185214914,2.5050226195480243,3.193162705382766,3.7029103643331913,4.062601237084343,1.9317604630274705,3.193162705382766,6.130055447384692,2.7897930101695056,8.203222714010309,4.520731202534163,2.9429446634880456,398,148,0.4860419238132877,14.722673903938048,12.866667296485431,43.21320343559643,Point8_normalized_transformed
237,807.0,5.187050068634545,4.9113231966289135,5.315540961506222,0.0,4.196207283987628,5.763517555550301,6.500059456432855,4.540001821579612,3.5474657625079447,7.52658505190441,3.9235046878658033,4.360898919040672,3.073045949888208,4.9021582324966895,6.57504494856478,3.7984526777653067,3.705464917199096,4.815659417880941,3.781662711644916,6.4468821409420025,7.172500292473308,3.820410005661521,3.6618993728891582,4.247105439847783,3.9944047233723365,3.1711038525652837,3.636126406527712,7.437143951160714,3.6295781683108657,8.341954356708728,5.000300670060077,3.6163518182177694,399,807,0.6715768152176068,38.533508830759615,28.550822948178663,116.56244584051392,Point8_normalized_transformed
238,1356.0,5.714551399042262,4.651379044662211,4.3514902146328005,0.0,3.7178246997034665,5.8671694217781845,6.489601670508539,3.7285075127896863,2.7812175851265737,7.0996188738817025,3.5839623416307163,4.112156963998437,2.37144070441996,4.544474094529591,6.305352328070834,3.823073191908597,3.28592012925079,4.695455624050839,3.1441284274933032,6.433852823873543,7.14169641633919,3.2523065126373587,3.7178246997034665,3.8068284598136017,3.3130956513908894,2.2405433008935343,2.8931181764262743,7.337217687649537,2.772072078701667,8.086274213716461,4.778177393286106,3.2465930625120043,400,1356,0.6125055687659599,47.3042260375934,37.39239523753202,148.22539674441617,Point8_normalized_transformed
239,655.0,3.133071591518482,4.2120643630227805,4.612873261413597,0.0,4.136947232507695,4.769591478598796,7.9835130758585136,4.028934539388596,3.0643591238377854,8.139759086464814,3.0355013625097085,4.00696985535341,2.8772983548311184,4.294507211033092,8.178887292137931,2.3198963498016254,0.8207349471018384,4.034351194460719,3.2578146081571844,8.04087972365584,6.427503428737144,3.2810042934913777,3.533034947904455,3.133071591518482,3.1061482127124913,2.3776730007412885,2.3198963498016254,6.49293584935915,2.9274260691466143,6.935163452322973,7.1428581978640135,3.389531097681273,401,655,0.457272417022473,30.97274289497951,27.544886485137315,98.18376618407356,Point8_normalized_transformed
240,602.0,3.5716791622332513,4.462713302138965,5.007352242235781,0.0,4.481684252525238,4.833017519607792,8.525398676486155,4.14006047497365,3.134063999246239,8.813229000676387,3.2938871266221272,4.245372833118888,2.7731702729481373,5.672295640986785,9.209708953443887,3.1764691807373278,4.5039844253082375,5.104672673209463,2.943888177655648,9.209642464083492,7.242327789648256,3.5041348884192534,3.353629972663141,3.473732430375494,3.217154841633468,2.131126481200567,2.978189991320408,7.2775994246194315,3.1902151930521803,7.705083080143137,8.284200696762412,3.398986250417773,402,602,0.8471559603389283,38.12643336824061,20.258263541772067,98.70458146424488,Point8_normalized_transformed
241,859.0,3.707936226809777,4.624863497456384,4.99464328898708,0.0,5.7347409473421385,4.573340283482462,8.17422735322926,3.8005438489762935,3.2169846334001617,8.8861923641208,3.1192142546176647,4.099651389171326,3.1395451604724136,6.584606763085115,8.509714814365857,3.3060672437053964,4.06829406044972,4.615690901298028,3.364027585357176,8.3986299254067,6.626187403877659,3.4992890987710665,3.485130715975292,3.6121815288320094,3.2888725236016527,2.736411390207906,3.1088922831548502,6.949034434753767,3.1192142546176647,7.830960509762722,7.643743598750647,3.485130715975292,403,859,0.6010919272135443,37.399805220682886,29.889172186212626,115.63351365237939,Point8_normalized_transformed
242,857.0,4.411494823038894,4.7249747982309325,4.622618266531417,0.0,5.195189223713658,4.353187478843182,7.939705826507508,3.9568912355081625,2.9543182772560947,7.953168756190996,3.035825842767087,3.760357097871671,2.9782883622793728,5.658847713496039,8.169116033753392,0.0,3.382315893411949,4.573264562980835,3.382315893411949,7.946914108107631,6.699381140123948,3.2911970662356502,2.7683345613245027,3.1716124311943736,3.601869329844216,2.464167326722144,0.4512711713970428,7.425604379080224,3.2648388614477795,3.8634403559928345,7.06765774395136,3.3980285128982746,404,857,0.908196710097992,51.27283053049795,21.459914500716923,121.84062043356596,Point8_normalized_transformed
243,1336.0,5.161391254503147,4.390751142390189,5.203411594226135,0.0,3.798477602517337,6.060163420229381,6.439190296455983,4.4845159468017926,3.3171331776286435,7.309421210315452,3.7747318106131695,4.392604142959342,3.0011976965720515,4.7395262408670416,6.555137428419622,4.082580654924073,2.8997064882763537,4.738216683458236,3.267121870079226,6.7301545337420965,7.3216680792877264,3.721868144428,3.7712931010406616,4.249553979060853,3.594698284901781,2.8577719998066797,3.5697356396651165,7.1565555124034725,3.2952132614232994,8.483178110135851,5.162249199049571,3.6850083773027835,405,1336,0.6944910985006476,48.956633717446365,35.22436137884333,140.95331880577405,Point8_normalized_transformed
244,1553.0,4.9452741816783705,4.482835563658878,4.895480563782166,0.0,3.7915243374189527,5.768008758225758,5.874091781068139,3.9521576366397935,3.1561955684715195,6.9015555223341725,3.7003775073471687,4.256849550530674,2.9833772981581874,4.6511958629377235,6.6714882952169905,4.055467059178939,3.6000945049986504,4.656102957435863,3.354272110137543,7.079179137139553,7.350756007485776,3.5421989545302712,3.545917139280957,3.949681154212039,3.3808770399994006,2.38962808655695,3.0998999200114943,7.122077683152082,3.0216542597932707,8.311918714468622,5.669515283681827,3.3852433416409617,406,1553,0.5504558135020142,49.027723343375406,40.931495869976565,149.29646455628162,Point8_normalized_transformed
245,837.0,5.7866795480687125,4.203506220133516,4.352484252309424,0.0,2.6168921410684383,4.9298480132223235,4.762971624726473,4.024134117527591,2.9898666094732027,5.9151557397582355,3.3233825455032115,3.8722314321832716,2.6510245643360966,4.049436147215868,6.023219110849472,1.157410181950851,3.5996785625677408,4.2889932939059445,3.3147471284062044,5.8212644985866975,6.971622411274432,3.19514528698749,3.4293565170528004,2.902245177985169,3.185326320568977,2.383694686886184,0.0,6.797472186200093,3.175410321151756,4.985272336753215,4.382779854851102,2.7770648650550114,407,837,0.9080972228388832,51.36775304409264,21.51072936950798,124.66904755831214,Point8_normalized_transformed
246,1095.0,4.703464078527999,4.271264579561064,4.681709551601384,0.0,4.068421322350743,5.704706390573666,7.6017242893502806,3.698583600540576,2.897972063248448,8.363924977106969,3.5633016799036468,4.123115899062128,2.6864854832616003,4.779922792394253,8.486592793492015,3.927816475796032,2.8776894312677515,5.0854336391566894,2.7809930746380966,8.597497226728049,7.378101705710644,3.264115014257976,3.652338470623638,3.7030927742595954,3.271063483103617,2.0991329290966334,3.3698955209953767,7.40589844414805,3.0893746377670346,8.311566612465644,7.708507232358331,3.2213819192670368,408,1095,0.35163829500599,39.13504801785053,36.635725199868226,127.53910524340094,Point8_normalized_transformed
247,1660.0,4.9208252907434415,4.285851089860652,4.401566031108432,0.0,3.4102891098512886,6.144758870939821,6.119640047826962,3.6464764157225007,2.856863591525413,6.575900820984874,3.5544435473874825,4.444912944232675,2.4957335541806764,4.417678830342443,6.3127652727308705,3.710343509552839,1.7228112748990774,4.660341034388116,2.9800775306361387,6.5809250961771975,7.228703685191728,3.1326714281844725,3.57151051481984,3.7307582094039375,3.3360494797132163,2.2001589564415047,3.222871092028386,7.068665204655738,2.9982229502979703,8.118189182511166,5.024240780607761,2.992210803258564,409,1660,0.4016362611678197,48.584850395083535,44.49397081089522,158.12489168102786,Point8_normalized_transformed
248,984.0,4.8821816511953395,4.477558280876344,4.752402326154578,0.0,4.107405695056453,5.445493636402733,6.754520173900199,4.0346256497364,2.8983699028843097,7.694455945775545,3.489028381927128,4.114068803092764,2.5558700121310163,4.597108505917434,7.111360248451453,3.3495666308590075,2.157809393233004,4.637266703866959,3.2041312595340337,7.1462285127314065,6.9040910409397425,3.2679553343022048,3.4575406705071456,3.6854356464494487,3.555003169958612,2.347696381075264,2.3854915224968005,7.309827550001978,2.9632397836591453,7.601207540972531,6.146925574088142,3.3566667066852656,410,984,0.7431343114002195,44.58758862102485,29.835440854041103,132.69848480983498,Point8_normalized_transformed
249,932.0,4.978703201346653,4.06708000653117,4.287173566818338,0.0,3.3450304549188967,5.935763720808481,5.471314107253585,3.505312320882088,2.808432621415373,6.396932432982349,3.048205499524377,4.26330107390313,2.320820793910809,4.390727261617042,6.549548404219467,3.6033899246321033,0.0,4.772790880116088,2.782311050595621,6.586321540505343,7.1586648895553395,3.006727951278875,3.3065152972525733,3.7345547092772846,3.8180536468971775,2.2997340472803103,3.1263507477040444,7.227691076973236,2.4931900215232305,8.016827799584878,5.01780672051428,3.116908776901418,411,932,0.4668560029355016,36.982095834423795,32.704500670021694,117.73401871576776,Point8_normalized_transformed
250,838.0,4.886324370638642,4.187930519752255,4.993833687876783,0.0,3.6305968150848265,5.633779017192954,5.235555858416621,4.060657890995605,3.10192244816456,6.432105858468032,3.7607975320138287,4.014362654316901,2.58038623869631,4.6311794103951085,6.5746682808258665,4.147278996219835,2.9010583324520773,4.858928606292091,3.10192244816456,6.960516177517745,7.368468065954052,3.4586394068490054,3.6305968150848265,4.100962917514141,3.6493802365391588,2.7458161628296773,3.5448669752602067,7.1502808136861375,3.058144702686044,8.515282098641814,5.236825627966876,3.3221916153916893,413,838,0.8281777902571218,44.70428380384694,25.055207619083838,121.84062043356596,Point8_normalized_transformed
251,86.0,5.174735420816692,5.0184011006312135,5.321330760467234,0.0,5.002898292199424,1.5804310759590916,8.437847961778653,4.427631647981414,3.2433899514824738,7.961175695080464,3.330158281802314,3.6778225936083393,3.330158281802314,6.830423242845425,9.080920131310256,0.0,4.715251323279742,4.8693807162750415,3.8401642736647648,8.7723761204861,7.074452234361174,3.734912019309829,3.1483990560565545,3.5528410380423345,3.6778225936083393,2.793632507478086,0.0,7.705681613510867,3.1483990560565545,0.0,7.596240698778082,2.9262882342268997,414,86,0.3492258751002887,10.802503422906415,10.12236239724591,32.14213562373095,Point8_normalized_transformed
252,1246.0,4.99068628648373,4.139585007105064,4.38138020860399,0.0,3.2658315113598166,5.906501394790037,6.609640892814616,3.622376286493724,2.6751909749507674,7.3401424658032175,3.696692105799823,4.323532019100983,2.058260142629104,4.0653209239970085,6.092889828068363,3.847832367489562,0.0,4.428433665682799,2.8089912283766107,6.163234752453293,6.980636579537059,2.960799917784281,3.5233524514513563,3.823590349589596,3.0172085182557926,2.154455026214734,3.325209578785472,6.926362169977713,2.6529352121315464,8.244486774525143,4.589091876392351,3.0014122252886875,415,1246,0.6650393260500399,46.903264759551604,35.027749236415836,140.16042558696057,Point8_normalized_transformed
253,74.0,3.9903266213287765,4.290276877966991,4.822958361097738,0.0,5.363722060676414,4.03908499745497,5.537562548689756,3.0758260465839635,2.9429446634880456,6.355547456518531,3.2982035636182205,3.827938983585131,2.3889951125657154,5.921513147039397,6.910455330566246,0.0,3.0758260465839635,5.256959306589027,2.9429446634880456,7.236476056974528,7.392847586892206,3.634007341691424,3.3932770357984716,3.2982035636182205,3.0758260465839635,2.107739889161634,1.7199901257415722,7.471224960257062,2.7897930101695056,5.619238244769045,5.55861531908142,3.480108264703482,417,74,0.35674006326379154,10.032056906864508,9.37198454230798,29.313708498984763,Point8_normalized_transformed
254,111.0,2.9892184332298184,4.9195738296846345,4.577876827782548,0.0,4.631933225684981,3.634007341691424,6.048378256970137,3.634007341691424,3.362576944302848,6.282522796010723,2.3889951125657154,4.350153829364977,2.54092507846679,5.384598748690505,7.369845188028741,0.0,4.683217278978479,5.342400246831359,3.0758260465839635,7.208860919365609,7.2480815912059375,2.9892184332298184,2.6730072186534435,3.9564490545700495,2.7897930101695056,2.54092507846679,0.0,6.882207496506201,2.8944383729563183,0.0,5.861794824292737,4.0855774580099915,418,111,0.2270969837465829,12.050404838583887,11.73555364023322,36.970562748477136,Point8_normalized_transformed
255,598.0,5.3000131263788735,4.473201329545173,4.691708104884062,0.0,3.470043458501234,6.179903219560682,6.223270092473872,4.1307316004687324,3.12616214724595,7.134504998080205,3.3486129627865484,4.37294588005377,2.495073472851008,4.539630228154444,6.318700151023201,3.9157590078643594,2.8002497747669026,4.727850753334255,3.034178654210145,6.562011402261486,7.174996310006911,3.3005356030108515,3.623937422484977,4.213213336645125,3.559496871630311,2.3790809162541318,3.210420318972208,7.234385200513697,3.081223197715677,8.248198365679196,4.782532533487368,3.4383581638218343,419,598,0.7973727204999694,36.23289134879878,21.866084468052893,97.31370849898475,Point8_normalized_transformed
256,1183.0,4.734331069864715,4.3363618892359765,5.096744411853654,0.0,4.0488129168933575,5.0894797484386585,6.26134690339767,4.562976617220825,3.34770981002644,7.0473341981660775,3.639299295110804,4.199084716582622,3.068857776925165,4.744676956567519,6.477559769409655,3.775993291389952,3.972256154150095,4.86113622718146,3.5015326662978308,6.607999024220869,7.130933282022336,3.541468153896185,3.821410050929679,3.9098856531596176,3.4330377598103805,2.519469652726308,3.3769670599929102,7.061640990199352,3.4165434611462446,8.2111182222983,4.7693659240298825,3.34770981002644,420,1183,0.5866781727930962,44.985052294353295,36.42980308057767,141.8111831820431,Point8_normalized_transformed
257,224.0,4.163579321236817,4.622966271122514,4.6141573568524255,0.0,4.587255333789591,3.7373862920767897,6.812267722233527,3.693952686454422,2.780892385038432,7.215765591029121,3.2892595692005533,2.664124409122045,2.5320680637069217,5.159703860447612,6.798419859367041,0.0,3.7584163259528816,4.715065323929321,3.384328773449811,6.638943402770249,6.708870193816483,3.498504259778632,3.1842244696280773,2.7241971529828675,3.7790136528285054,2.294775935168372,0.0,7.499996600138084,2.8855249384675465,0.0,5.400120455655483,3.0668958429776607,421,224,0.3917123673450878,18.007052009025248,16.56806751276457,57.48528137423857,Point8_normalized_transformed
258,1177.0,5.3185270913190035,4.3347878937172535,4.751230236110485,0.0,3.4048466318360133,5.792359579465699,5.629447730219551,4.002478664301673,3.0174814565707253,6.830598273975023,3.4860267964761547,4.337011826464393,2.8059649407367644,4.4483202866376,6.098527901343715,4.099985747888397,2.3793418702737985,4.619607531220084,3.3468265887149684,6.5231439336039525,7.166519127268412,3.4326438732464646,3.81906208711733,3.964525749461176,4.050942168381442,2.4399132256689056,3.4381119787425782,7.037755298636869,2.8460916969216528,8.447277498177066,4.736439308912048,3.285241168560784,422,1177,0.7127683038289355,47.114577294849795,33.0461438610598,137.49747468305833,Point8_normalized_transformed
259,6.0,5.116031807810238,4.892908503694372,5.116031807810238,0.0,3.5074566847442554,4.892908503694372,8.74299988561394,3.5074566847442554,3.5074566847442554,8.809862827655733,0.0,0.0,4.605270170991424,4.892908503694372,8.358588216171235,3.5074566847442554,0.0,4.605270170991424,0.0,8.389359871559241,5.904460608051896,3.5074566847442554,0.0,0.0,4.199930001980373,3.5074566847442554,4.199930001980373,7.267758499762782,4.605270170991424,8.536995857159166,7.476850131270669,3.5074566847442554,423,6,0.7905694150420949,3.2659863237109037,2.0,6.0,Point8_normalized_transformed
260,6.0,0.0,4.605270170991424,4.199930001980373,0.0,0.0,0.0,7.398378570274212,0.0,0.0,7.769237952897254,4.199930001980373,3.5074566847442554,0.0,3.5074566847442554,7.913277278433108,0.0,0.0,4.199930001980373,3.5074566847442554,7.769237952897254,5.452486413216215,3.5074566847442554,0.0,0.0,4.199930001980373,3.5074566847442554,0.0,7.195437913933443,0.0,0.0,7.032919200481948,4.199930001980373,424,6,0.7905694150420949,3.2659863237109037,2.0,6.0,Point8_normalized_transformed
261,208.0,4.304767084168948,3.4582785766619857,4.5660576152911485,0.0,0.0,5.228666183113196,6.387270576269422,3.5724863305670187,3.181381196655781,7.100440303010753,3.0540489970338283,4.251441631139823,2.6053098574122173,3.789931444983219,7.435551817230633,3.5451317503820543,3.1407056278606214,4.756643698993921,2.90820101172966,7.6409551580381,7.184075541837567,2.4531138078088808,3.220471998464453,3.767975472649247,2.90820101172966,2.90820101172966,2.7977143543561107,6.130394753115244,2.5320680637069217,7.862896981161604,6.436214571436056,3.0983118729312173,425,208,0.7140264311144652,19.587764842995213,13.713761319222732,53.79898987322333,Point8_normalized_transformed
262,1275.0,5.58011394598141,4.596607035656605,5.329991486529914,0.0,3.9410070606163723,6.3561106747640554,7.488370632754282,4.9161628097997845,3.4369179762621718,8.165146258412847,3.8716347563877314,4.59502382670574,3.3637499074167225,4.8581993069510885,6.615200395008054,4.116589194761699,3.786484873760544,4.703055024304948,3.528375207169708,6.7243993347665665,7.210268554092168,3.6895038689889055,3.953119383519843,4.202279124937123,3.81106600603836,2.8604283931639642,3.6973067369402326,7.286675547604267,3.3957638638759957,8.553332275242996,5.3053760430549595,3.542082082012048,428,1275,0.7804073445553203,51.19176511188639,32.008748805727336,138.5685424949238,Point8_normalized_transformed
